Pages,Clicks,Impressions,CTR,Position
https://www.artsy.net/artist/roe-ethridge,251,8034,3.12%,6.2
https://www.artsy.net/artist/olivia-parker,251,10627,2.36%,6.0
https://www.artsy.net/artist/adam-fuss,251,10819,2.32%,6.9
https://www.artsy.net/artist/camille-pissarro,250,41809,0.6%,9.2
https://www.artsy.net/artist/loretta-lux,250,9455,2.64%,5.0
https://www.artsy.net/artist/martin-creed,250,15981,1.56%,7.4
https://www.artsy.net/artist/gino-severini,249,15574,1.6%,5.8
https://www.artsy.net/artist/liu-dan,248,3130,7.92%,4.2
https://www.artsy.net/artist/ann-hamilton,248,16116,1.54%,7.9
https://www.artsy.net/artist/john-wesley-2,248,4980,4.98%,13
https://www.artsy.net/artist/youngcheol-lee,248,981,25.28%,1.6
https://www.artsy.net/artist/bram-bogart,248,4357,5.69%,6.2
https://www.artsy.net/artist/robert-montgomery,247,22956,1.08%,9.6
https://www.artsy.net/artist/dolk,247,8613,2.87%,5.9
https://www.artsy.net/artist/titian,247,81398,0.3%,9.1
https://www.artsy.net/artist/adrian-villar-rojas,247,9583,2.58%,7.7
https://www.artsy.net/artist/aaron-fowler,247,2130,11.6%,2.9
https://www.artsy.net/artist/jonathan-gardner,247,2492,9.91%,9.5
https://www.artsy.net/artist/julie-blackmon,246,6173,3.99%,7.9
https://www.artsy.net/artist/susan-rothenberg,246,9750,2.52%,5.7
https://www.artsy.net/artist/vera-molnar-1,246,4272,5.76%,5.3
https://www.artsy.net/artist/j-m-w-turner,246,39138,0.63%,8.5
